ts,event,session,payload_len,payload_hex
1787905053.714771,34680,008c,12,00 80 08 43 00 00 91 42 CD 0C E9 42
1787905053.723699,34680,008d,12,00 00 D5 42 48 E1 68 42 25 06 C4 42
1787905053.734184,34680,008e,12,66 66 10 43 66 66 9C 42 DF CF 31 42
1787905053.744546,34680,008f,12,00 80 0B 43 3E 0A DB 41 8A C1 CA 42
1787905053.754845,34680,0090,12,00 00 D3 42 C2 F5 C4 41 4C F7 B5 42
1787905053.765320,34680,0091,12,00 00 03 43 33 33 13 42 62 90 36 42
1787905053.776093,34680,0092,12,33 33 5B 42 5C 8F 04 42 C0 4A 02 42
1787905053.786481,34680,0093,12,66 66 4C 42 C2 F5 C4 41 3E 0A 2F 42
1787905053.797449,34680,0094,12,CC 4C 15 43 85 EB 79 42 BE 9F 30 42
1787905053.808547,34680,0095,12,66 66 14 43 9A 99 39 42 29 5C 72 42
1787905053.819145,34680,0096,12,9A 99 9D 42 D7 A3 A8 41 3B 1F CE 42
1787905053.829647,34680,0097,12,CD CC A8 42 0A D7 AF 41 B2 1D 4F 42
1787905053.840523,34680,0098,12,00 00 FE 42 00 00 AC 41 F2 D2 1C 42
1787905053.851622,34680,0099,12,9A 99 BC 42 29 5C 82 42 21 B0 65 42
1787905053.862606,34680,009a,12,33 33 F3 42 29 5C 1B 42 A0 9A 8A 42
1787905053.873126,34680,009b,12,CD CC 98 42 CD CC E0 41 0E AD D2 42
1787905053.883785,34680,009c,12,CC CC CD 42 E1 7A 06 42 BC 74 2D 42
1787905053.894203,34680,009d,12,66 66 DF 42 7B 14 98 42 21 B0 BD 42
1787905053.906081,34680,009e,12,66 66 BD 42 00 00 9D 42 0C 02 B3 41
1787905053.920050,34680,009f,12,33 33 A2 42 70 3D D6 41 C2 F5 36 42
1787905053.931074,34680,00a0,12,CD CC F1 42 7B 14 8F 42 95 43 AC 42
1787905053.941685,34680,00a1,12,33 33 A2 42 48 E1 D2 41 A6 DB AC 42
1787905053.952417,34680,00a2,12,00 00 A7 42 CD CC 10 42 00 C0 A3 42
1787905053.963389,34680,00a3,12,CD CC AA 42 A4 70 95 42 8F 42 D4 42
1787905053.973934,34680,00a4,12,00 00 B8 42 52 B8 A6 41 CD 4C D0 42
1787905053.987617,34680,00a5,12,66 66 10 43 33 33 73 42 1F C5 A1 42
1787905053.998199,34680,00a6,12,9A 99 83 42 33 33 43 42 B0 72 7D 42
1787905054.008645,34680,00a7,12,66 66 DA 42 F6 28 D8 41 7D BF B7 42
