ts,event,session,payload_len,payload_hex
1787900204.085682,34680,00be,12,EB 0B C3 42 A0 B4 9F 42 00 00 D8 42
1787900204.087516,34680,00bf,12,D0 0A CD 42 E6 B1 9F 42 00 00 DA 42
1787900204.095028,34680,00c0,12,DB FC D6 42 EE 4D 9D 42 00 00 DC 42
1787900204.102590,34680,00c1,12,91 C8 E0 42 1E A1 98 42 00 00 DE 42
1787900204.110185,34680,00c2,12,E2 54 EA 42 2B DB 91 42 00 00 E0 42
1787900204.117801,34680,00c3,12,61 89 F3 42 36 41 89 42 00 00 E2 42
1787900204.125410,34680,00c4,12,7A 4E FC 42 2C 56 7E 42 00 00 E4 42
1787900204.133828,34680,00c5,12,E9 46 02 43 45 FF 67 42 00 00 E6 42
1787900204.141603,34680,00c6,12,24 19 06 43 CF 61 50 42 00 00 E8 42
1787900204.149308,34680,00c7,12,26 94 09 43 CC 6E 38 42 00 00 EA 42
1787900204.157116,34680,00c8,12,08 AF 0C 43 AA 1A 21 42 00 00 EC 42
1787900204.164839,34680,00c9,12,D8 61 0F 43 9A 53 0B 42 00 00 EE 42
1787900204.172539,34680,00ca,12,B3 A5 11 43 53 EF EF 41 00 00 A0 41
1787900204.180080,34680,00cb,12,CC 74 13 43 12 99 CF 41 00 00 A8 41
1787900204.187667,34680,00cc,12,81 CA 14 43 78 EE B6 41 00 00 B0 41
1787900204.195540,34680,00cd,12,6A A3 15 43 43 EB A6 41 00 00 B8 41
1787900204.203474,34680,00ce,12,59 FD 15 43 E4 32 A0 41 00 00 C0 41
1787900204.211252,34680,00cf,12,6C D7 15 43 E0 09 A3 41 00 00 C8 41
1787900204.218756,34680,00d0,12,01 32 15 43 49 53 AF 41 00 00 D0 41
1787900204.227133,34680,00d1,12,C0 0E 14 43 B8 91 C4 41 00 00 D8 41
1787900204.237049,34680,00d2,12,93 70 12 43 5D EC E1 41 00 00 E0 41
1787900204.244654,34680,00d3,12,9E 5B 10 43 B9 1B 03 42 00 00 E8 41
1787900204.253077,34680,00d4,12,31 D5 0D 43 74 00 18 42 00 00 F0 41
1787900204.261630,34680,00d5,12,C3 E3 0A 43 0D CF 2E 42 00 00 F8 41
1787900204.269773,34680,00d6,12,DB 8E 07 43 C0 9E 46 42 00 00 00 42
1787900204.277397,34680,00d7,12,00 DF 03 43 88 7C 5E 42 00 00 04 42
1787900204.285168,34680,00d8,12,46 BB FF 42 B6 74 75 42 00 00 08 42
1787900204.292973,34680,00d9,12,F6 29 F7 42 8A 4E 85 42 00 00 0C 42
1787900204.300674,34680,00da,12,01 20 EE 42 CC 8E 8E 42 00 00 10 42
1787900204.308149,34680,00db,12,88 B4 E4 42 B6 1C 96 42 00 00 14 42
1787900204.315694,34680,00dc,12,A1 FF DA 42 2D AB 9B 42 00 00 18 42
1787900204.323294,34680,00dd,12,2F 1A D1 42 7B 01 9F 42 00 00 1C 42
1787900204.331066,34680,00de,12,68 1D C7 42 98 FD 9F 42 00 00 20 42
