ts,event,session,payload_len,payload_hex
1787900332.347201,34680,017e,12,09 A3 E5 42 BB 75 95 42 00 00 C8 42
1787900332.349516,34680,017f,12,1A 06 EF 42 C6 B9 8D 42 00 00 CA 42
1787900332.353381,34680,0180,12,42 05 F8 42 0D 54 84 42 00 00 CC 42
1787900332.356710,34680,0181,12,CC 44 00 43 CC 48 73 42 00 00 CE 42
1787900332.360078,34680,0182,12,B1 3E 04 43 84 2F 5C 42 00 00 D0 42
1787900332.363561,34680,0183,12,13 E6 07 43 72 48 44 42 00 00 D2 42
1787900332.366983,34680,0184,12,AA 31 0B 43 16 87 2C 42 00 00 D4 42
1787900332.370405,34680,0185,12,F9 18 0E 43 54 DE 15 42 00 00 D6 42
1787900332.374009,34680,0186,12,9A 94 10 43 32 35 01 42 00 00 D8 42
1787900332.377458,34680,0187,12,39 9E 12 43 C1 BC DE 41 00 00 DA 42
1787900332.381007,34680,0188,12,95 30 14 43 94 20 C2 41 00 00 DC 42
1787900332.384443,34680,0189,12,B0 47 15 43 4C B9 AD 41 00 00 DE 42
1787900332.388114,34680,018a,12,BC E0 15 43 8B 57 A2 41 00 00 E0 42
1787900332.391590,34680,018b,12,34 FA 15 43 3B 6F A0 41 00 00 E2 42
1787900332.395761,34680,018c,12,D6 93 15 43 F3 13 A8 41 00 00 E4 42
1787900332.399276,34680,018d,12,AA AE 14 43 8C F7 B8 41 00 00 E6 42
1787900332.402802,34680,018e,12,F4 4C 13 43 F8 6D D2 41 00 00 E8 42
1787900332.406206,34680,018f,12,44 72 11 43 DD 72 F3 41 00 00 EA 42
1787900332.409751,34680,0190,12,57 23 0F 43 BB 5A 0D 42 00 00 EC 42
1787900332.413146,34680,0191,12,0C 66 0C 43 C4 52 23 42 00 00 EE 42
1787900332.416660,34680,0192,12,73 41 09 43 E7 C0 3A 42 00 00 A0 41
1787900332.420060,34680,0193,12,85 BD 05 43 77 B6 52 42 00 00 A8 41
1787900332.423626,34680,0194,12,53 E3 01 43 76 3E 6A 42 00 00 B0 41
1787900332.427187,34680,0195,12,5D 79 FB 42 7D 34 80 42 00 00 B8 41
1787900332.431329,34680,0196,12,54 A8 F2 42 FD 29 8A 42 00 00 C0 41
1787900332.434747,34680,0197,12,45 6A E9 42 E6 99 92 42 00 00 C8 41
1787900332.438331,34680,0198,12,A6 D6 DF 42 44 2E 99 42 00 00 D0 41
1787900332.441721,34680,0199,12,24 06 D6 42 D2 A3 9D 42 00 00 D8 41
1787900332.445313,34680,019a,12,C4 11 CC 42 21 CD 9F 42 00 00 E0 41
1787900332.448692,34680,019b,12,E3 12 C2 42 1C 94 9F 42 00 00 E8 41
1787900332.452162,34680,019c,12,42 23 B8 42 0D FB 9C 42 00 00 F0 41
1787900332.455702,34680,019d,12,1C 5C AE 42 68 1C 98 42 00 00 F8 41
1787900332.459750,34680,019e,12,A4 D6 A4 42 FB 29 91 42 00 00 00 42
1787900332.463163,34680,019f,12,1C AB 9B 42 A0 6A 88 42 00 00 04 42
1787900332.467540,34680,01a0,12,E2 F0 92 42 07 6F 7C 42 00 00 08 42
1787900332.471107,34680,01a1,12,76 BE 8A 42 DF F1 65 42 00 00 0C 42
1787900332.474533,34680,01a2,12,A5 28 83 42 E1 42 4E 42 00 00 10 42
1787900332.477953,34680,01a3,12,FB 85 78 42 36 54 36 42 00 00 14 42
1787900332.481475,34680,01a4,12,1D 3E 6C 42 E4 19 1F 42 00 00 18 42
1787900332.484867,34680,01a5,12,02 99 61 42 C4 80 09 42 00 00 1C 42
1787900332.488471,34680,01a6,12,19 B2 58 42 5B CB EC 41 00 00 20 42
1787900332.491862,34680,01a7,12,FB 9F 51 42 87 16 CD 41 00 00 24 42
1787900332.504890,34680,01a8,12,E2 74 4C 42 3B 27 B5 41 00 00 28 42
1787900332.537896,34680,01a9,12,F2 3D 49 42 66 F1 A5 41 00 00 2C 42
1787900332.578205,34680,01aa,12,62 03 48 42 40 10 A0 41 00 00 30 42
1787900332.581004,34680,01ab,12,5F C8 48 42 E6 BF A3 41 00 00 34 42
1787900332.584672,34680,01ac,12,F3 8A 4B 42 CD DA B0 41 00 00 38 42
1787900332.588058,34680,01ad,12,02 44 50 42 F4 DA C6 41 00 00 3C 42
1787900332.591492,34680,01ae,12,7B E7 56 42 E7 DF E4 41 00 00 40 42
1787900332.595018,34680,01af,12,7C 64 5F 42 D8 DB 04 42 00 00 44 42
1787900332.602923,34680,01b0,12,22 A5 69 42 C9 F4 19 42 00 00 48 42
1787900332.606174,34680,01b1,12,69 8F 75 42 DC E3 30 42 00 00 4C 42
1787900332.609650,34680,01b2,12,4D 82 81 42 92 BE 48 42 00 00 50 42
1787900332.613285,34680,01b3,12,33 F1 88 42 B0 91 60 42 00 00 54 42
1787900332.616836,34680,01b4,12,78 01 91 42 46 6A 77 42 00 00 58 42
1787900332.621683,34680,01b5,12,53 9E 99 42 5E 2F 86 42 00 00 5C 42
1787900332.625193,34680,01b6,12,E7 B1 A2 42 CC 4C 8F 42 00 00 60 42
1787900332.628680,34680,01b7,12,D1 24 AC 42 3A B0 96 42 00 00 64 42
1787900332.632154,34680,01b8,12,FB DE B5 42 5B 0E 9C 42 00 00 68 42
1787900332.635705,34680,01b9,12,9C C7 BF 42 6A 30 9F 42 00 00 6C 42
1787900332.639357,34680,01ba,12,2B C5 C9 42 60 F6 9F 42 00 00 70 42
1787900332.642963,34680,01bb,12,4C BE D3 42 5A 58 9E 42 00 00 74 42
1787900332.646548,34680,01bc,12,4B 99 DD 42 E3 66 9A 42 00 00 78 42
1787900332.650058,34680,01bd,12,0B 3D E7 42 38 4A 94 42 00 00 7C 42
1787900332.653616,34680,01be,12,FB 90 F0 42 A2 40 8C 42 00 00 80 42
1787900332.657192,34680,01bf,12,10 7D F9 42 52 9C 82 42 00 00 82 42
1787900332.660729,34680,01c0,12,53 F5 00 43 FD 7E 6F 42 00 00 84 42
1787900332.664184,34680,01c1,12,01 E2 04 43 75 32 58 42 00 00 86 42
1787900332.667818,34680,01c2,12,94 7A 08 43 A1 40 40 42 00 00 88 42
1787900332.671263,34680,01c3,12,DF B5 0B 43 A4 9D 28 42 00 00 8A 42
1787900332.674788,34680,01c4,12,90 8B 0E 43 2E 3B 12 42 00 00 8C 42
1787900332.678160,34680,01c5,12,75 F4 10 43 8E FA FB 41 00 00 8E 42
1787900332.681715,34680,01c6,12,57 EA 12 43 D2 65 D9 41 00 00 90 42
1787900332.685052,34680,01c7,12,38 68 14 43 A5 18 BE 41 00 00 92 42
1787900332.688754,34680,01c8,12,4C 6A 15 43 87 29 AB 41 00 00 94 42
1787900332.692144,34680,01c9,12,F6 ED 15 43 10 5A A1 41 00 00 96 42
1787900332.695712,34680,01ca,12,EC F1 15 43 31 0E A1 41 00 00 98 42
1787900332.699297,34680,01cb,12,20 76 15 43 F1 48 AA 41 00 00 9A 42
1787900332.702815,34680,01cc,12,D2 7B 14 43 12 AC BC 41 00 00 9C 42
1787900332.706361,34680,01cd,12,7C 05 13 43 3B 7C D7 41 00 00 9E 42
1787900332.709883,34680,01ce,12,E4 16 11 43 41 A7 F9 41 00 00 A0 42
1787900332.715295,34680,01cf,12,F2 B4 0E 43 89 E8 10 42 00 00 A2 42
1787900332.718952,34680,01d0,12,C8 E5 0B 43 81 2F 27 42 00 00 A4 42
1787900332.722704,34680,01d1,12,92 B0 08 43 5D C5 3E 42 00 00 A6 42
1787900332.726273,34680,01d2,12,7A 1D 05 43 A4 B9 56 42 00 00 A8 42
1787900332.730026,34680,01d3,12,B7 35 01 43 69 17 6E 42 00 00 AA 42
1787900332.734274,34680,01d4,12,67 06 FA 42 51 F8 81 42 00 00 AC 42
1787900332.738333,34680,01d5,12,7F 21 F1 42 F5 B2 8B 42 00 00 AE 42
1787900332.742126,34680,01d6,12,63 D3 E7 42 72 D8 93 42 00 00 B0 42
1787900332.745934,34680,01d7,12,C7 33 DE 42 B0 15 9A 42 00 00 B2 42
1787900332.749438,34680,01d8,12,79 5B D4 42 E5 2A 9E 42 00 00 B4 42
1787900332.753018,34680,01d9,12,76 63 CA 42 79 EE 9F 42 00 00 B6 42
1787900332.756590,34680,01da,12,71 65 C0 42 63 4E 9F 42 00 00 B8 42
1787900332.761319,34680,01db,12,DE 7A B6 42 0B 51 9C 42 00 00 BA 42
1787900332.764716,34680,01dc,12,03 BD AC 42 E5 14 97 42 00 00 BC 42
1787900332.769567,34680,01dd,12,FC 44 A3 42 78 CF 8F 42 00 00 BE 42
1787900332.772155,34680,01de,12,D1 2A 9A 42 D5 CA 86 42 00 00 C0 42
1787900332.775841,34680,01df,12,F8 85 91 42 66 C6 78 42 00 00 C2 42
1787900332.779860,34680,01e0,12,77 6C 89 42 5C 05 62 42 00 00 C4 42
1787900332.784906,34680,01e1,12,F2 F2 81 42 87 3A 4A 42 00 00 C6 42
1787900332.788520,34680,01e2,12,5D 59 76 42 2D 59 32 42 00 00 C8 42
1787900332.791963,34680,01e3,12,BA 55 6A 42 94 54 1B 42 00 00 CA 42
1787900332.796460,34680,01e4,12,F4 F9 5F 42 17 18 06 42 00 00 CC 42
1787900332.799805,34680,01e5,12,69 60 57 42 6C F8 E6 41 00 00 CE 42
1787900332.803311,34680,01e6,12,0A 9F 50 42 74 7D C8 41 00 00 D0 42
1787900332.806888,34680,01e7,12,40 C7 4B 42 F0 F6 B1 41 00 00 D2 42
1787900332.810397,34680,01e8,12,55 E5 48 42 56 4A A4 41 00 00 D4 42
1787900332.813887,34680,01e9,12,B9 00 48 42 79 03 A0 41 00 00 D6 42
1787900332.817357,34680,01ea,12,AA 1B 49 42 D0 4D A5 41 00 00 D8 42
1787900332.820814,34680,01eb,12,5E 33 4C 42 8E F3 B3 41 00 00 DA 42
1787900332.824157,34680,01ec,12,DD 3F 51 42 EE 5E CB 41 00 00 DC 42
1787900332.827533,34680,01ed,12,56 34 58 42 5D A1 EA 41 00 00 DE 42
1787900332.831106,34680,01ee,12,DD FE 60 42 9D 3D 08 42 00 00 E0 42
1787900332.834561,34680,01ef,12,03 89 6B 42 3E B5 1D 42 00 00 E2 42
1787900332.838046,34680,01f0,12,F4 B7 77 42 B9 DC 34 42 00 00 E4 42
1787900332.841457,34680,01f1,12,25 B6 82 42 4C C7 4C 42 00 00 E6 42
