ts,event,session,payload_len,payload_hex
1787904687.419962,34680,008b,12,66 66 9E 42 85 EB 92 42 3E CA 9F 42
1787904687.421206,34680,008c,12,00 80 08 43 00 00 91 42 CD 0C E9 42
1787904687.431540,34680,008d,12,00 00 D5 42 48 E1 68 42 25 06 C4 42
1787904687.442064,34680,008e,12,66 66 10 43 66 66 9C 42 DF CF 31 42
1787904687.452569,34680,008f,12,00 80 0B 43 3E 0A DB 41 8A C1 CA 42
1787904687.462994,34680,0090,12,00 00 D3 42 C2 F5 C4 41 4C F7 B5 42
1787904687.474060,34680,0091,12,00 00 03 43 33 33 13 42 62 90 36 42
1787904687.484446,34680,0092,12,33 33 5B 42 5C 8F 04 42 C0 4A 02 42
1787904687.495111,34680,0093,12,66 66 4C 42 C2 F5 C4 41 3E 0A 2F 42
1787904687.538556,34680,0094,12,CC 4C 15 43 85 EB 79 42 BE 9F 30 42
1787904687.549259,34680,0095,12,66 66 14 43 9A 99 39 42 29 5C 72 42
1787904687.562684,34680,0096,12,9A 99 9D 42 D7 A3 A8 41 3B 1F CE 42
1787904687.574086,34680,0097,12,CD CC A8 42 0A D7 AF 41 B2 1D 4F 42
1787904687.584617,34680,0098,12,00 00 FE 42 00 00 AC 41 F2 D2 1C 42
1787904687.595198,34680,0099,12,9A 99 BC 42 29 5C 82 42 21 B0 65 42
1787904687.607285,34680,009a,12,33 33 F3 42 29 5C 1B 42 A0 9A 8A 42
1787904687.619070,34680,009b,12,CD CC 98 42 CD CC E0 41 0E AD D2 42
1787904687.630446,34680,009c,12,CC CC CD 42 E1 7A 06 42 BC 74 2D 42
1787904687.640796,34680,009d,12,66 66 DF 42 7B 14 98 42 21 B0 BD 42
1787904687.652967,34680,009e,12,66 66 BD 42 00 00 9D 42 0C 02 B3 41
1787904687.663251,34680,009f,12,33 33 A2 42 70 3D D6 41 C2 F5 36 42
1787904687.674108,34680,00a0,12,CD CC F1 42 7B 14 8F 42 95 43 AC 42
1787904687.684631,34680,00a1,12,33 33 A2 42 48 E1 D2 41 A6 DB AC 42
1787904687.695512,34680,00a2,12,00 00 A7 42 CD CC 10 42 00 C0 A3 42
1787904687.706216,34680,00a3,12,CD CC AA 42 A4 70 95 42 8F 42 D4 42
1787904687.716727,34680,00a4,12,00 00 B8 42 52 B8 A6 41 CD 4C D0 42
1787904687.727263,34680,00a5,12,66 66 10 43 33 33 73 42 1F C5 A1 42
1787904687.737838,34680,00a6,12,9A 99 83 42 33 33 43 42 B0 72 7D 42
1787904687.748331,34680,00a7,12,66 66 DA 42 F6 28 D8 41 7D BF B7 42
1787904687.758766,34680,00a8,12,99 99 DF 42 71 3D 6C 42 C5 20 3A 42
1787904687.772941,34680,00a9,12,00 00 B0 42 5C 8F 89 42 F2 12 BF 42
1787904687.784046,34680,00aa,12,00 00 9F 42 A4 70 37 42 31 08 D7 42
