ts,event,session,payload_len,payload_hex
1787902886.247577,34680,0002,12,00 00 C8 42 00 00 A0 42 00 00 A0 41
1787902886.749240,34680,0003,12,BC FB D1 42 D3 CD 9E 42 00 00 A8 41
1787902888.750070,34680,0004,12,EF DD DB 42 7F 43 9B 42 00 00 B0 41
1787902890.750850,34680,0005,12,51 8D E5 42 28 85 95 42 00 00 B8 41
1787902892.751505,34680,0006,12,1C F1 EE 42 6A CD 8D 42 00 00 C0 41
1787902904.755973,34680,0009,12,6C 3B 00 43 A1 7B 73 42 00 00 D0 41
1787902906.755376,34680,000a,12,FC 35 04 43 64 65 5C 42 00 00 D8 41
1787902908.756023,34680,000b,12,28 DE 07 43 FD 7E 44 42 00 00 E0 41
1787902910.756866,34680,000c,12,96 2A 0B 43 5A BC 2C 42 00 00 E8 41
1787902912.758650,34680,000d,12,D4 12 0E 43 F8 0F 16 42 00 00 F0 41
1787902924.773275,34680,000f,12,74 8F 10 43 3E 61 01 42 00 00 F8 41
1787902926.772904,34680,0010,12,1A 9A 12 43 86 06 DF 41 00 00 00 42
1787902928.776213,34680,0011,12,8C 2D 14 43 C0 58 C2 41 00 00 04 42
1787902930.780067,34680,0012,12,C2 45 15 43 DD DD AD 41 00 00 08 42
1787902932.780763,34680,0013,12,F0 DF 15 43 DC 66 A2 41 00 00 0C 42
1787902934.782035,34680,0014,12,8B FA 15 43 C5 68 A0 41 00 00 10 42
1787902944.795240,34680,0016,12,4F 95 15 43 EB F7 A7 41 00 00 14 42
1787902946.794892,34680,0017,12,40 B1 14 43 2A C7 B8 41 00 00 18 42
1787902948.795483,34680,0018,12,A4 50 13 43 F1 2A D2 41 00 00 1C 42
1787902950.796123,34680,0019,12,02 77 11 43 23 20 F3 41 00 00 20 42
1787902952.796989,34680,001a,12,14 29 0F 43 32 2B 0D 42 00 00 24 42
1787902964.807084,34680,001c,12,C1 6C 0C 43 BD 1E 23 42 00 00 28 42
1787902966.807603,34680,001d,12,07 49 09 43 AC 8A 3A 42 00 00 2C 42
1787902968.808100,34680,001e,12,EE C5 05 43 FA 7F 52 42 00 00 30 42
1787902970.808686,34680,001f,12,72 EC 01 43 1A 0A 6A 42 00 00 34 42
1787902972.809427,34680,0020,12,D5 8C FB 42 6C 1C 80 42 00 00 38 42
