ts,event,session,payload_len,payload_hex
1787900268.198067,34680,00c0,12,DB FC D6 42 EE 4D 9D 42 00 00 DC 42
1787900268.199834,34680,00c1,12,91 C8 E0 42 1E A1 98 42 00 00 DE 42
1787900268.207384,34680,00c2,12,E2 54 EA 42 2B DB 91 42 00 00 E0 42
1787900268.214855,34680,00c3,12,61 89 F3 42 36 41 89 42 00 00 E2 42
1787900268.222867,34680,00c4,12,7A 4E FC 42 2C 56 7E 42 00 00 E4 42
1787900268.231692,34680,00c5,12,E9 46 02 43 45 FF 67 42 00 00 E6 42
1787900268.239343,34680,00c6,12,24 19 06 43 CF 61 50 42 00 00 E8 42
1787900268.247016,34680,00c7,12,26 94 09 43 CC 6E 38 42 00 00 EA 42
1787900268.254616,34680,00c8,12,08 AF 0C 43 AA 1A 21 42 00 00 EC 42
1787900268.262370,34680,00c9,12,D8 61 0F 43 9A 53 0B 42 00 00 EE 42
1787900268.275005,34680,00ca,12,B3 A5 11 43 53 EF EF 41 00 00 A0 41
1787900268.289495,34680,00cb,12,CC 74 13 43 12 99 CF 41 00 00 A8 41
1787900268.300048,34680,00cc,12,81 CA 14 43 78 EE B6 41 00 00 B0 41
1787900268.312790,34680,00cd,12,6A A3 15 43 43 EB A6 41 00 00 B8 41
1787900268.328626,34680,00ce,12,59 FD 15 43 E4 32 A0 41 00 00 C0 41
1787900268.336920,34680,00cf,12,6C D7 15 43 E0 09 A3 41 00 00 C8 41
1787900268.344784,34680,00d0,12,01 32 15 43 49 53 AF 41 00 00 D0 41
1787900268.352895,34680,00d1,12,C0 0E 14 43 B8 91 C4 41 00 00 D8 41
1787900268.360940,34680,00d2,12,93 70 12 43 5D EC E1 41 00 00 E0 41
1787900268.368637,34680,00d3,12,9E 5B 10 43 B9 1B 03 42 00 00 E8 41
1787900268.376270,34680,00d4,12,31 D5 0D 43 74 00 18 42 00 00 F0 41
1787900268.384019,34680,00d5,12,C3 E3 0A 43 0D CF 2E 42 00 00 F8 41
1787900268.391737,34680,00d6,12,DB 8E 07 43 C0 9E 46 42 00 00 00 42
