ts,event,session,payload_len,payload_hex
1787902241.779382,34680,0002,12,00 00 C8 42 00 00 A0 42 00 00 A0 41
1787902246.940490,34680,0003,12,BC FB D1 42 D3 CD 9E 42 00 00 A8 41
1787902260.279984,34680,0005,12,EF DD DB 42 7F 43 9B 42 00 00 B0 41
1787902266.945166,34680,0006,12,51 8D E5 42 28 85 95 42 00 00 B8 41
1787902280.306272,34680,0008,12,1C F1 EE 42 6A CD 8D 42 00 00 C0 41
1787902286.971476,34680,0009,12,4B F1 F7 42 0B 6B 84 42 00 00 C8 41
1787902300.310054,34680,000b,12,6C 3B 00 43 A1 7B 73 42 00 00 D0 41
1787902306.975816,34680,000c,12,FC 35 04 43 64 65 5C 42 00 00 D8 41
1787902320.320023,34680,000e,12,28 DE 07 43 FD 7E 44 42 00 00 E0 41
1787902326.988095,34680,000f,12,96 2A 0B 43 5A BC 2C 42 00 00 E8 41
