ts,event,session,payload_len,payload_hex
1787899959.957643,34680,0086,12,8A 9A 01 43 28 DE 6B 42 00 00 50 42
1787899959.966285,34680,0087,12,7F 7A 05 43 FB 66 54 42 00 00 54 42
1787899959.976667,34680,0088,12,D1 04 09 43 3B 71 3C 42 00 00 58 42
1787899959.987131,34680,0089,12,71 30 0C 43 7F F1 24 42 00 00 5C 42
1787899959.997581,34680,008a,12,46 F5 0E 43 7D D7 0E 42 00 00 60 42
1787899960.008686,34680,008b,12,38 4C 11 43 C5 09 F6 41 00 00 64 42
1787899960.019146,34680,008c,12,4E 2F 13 43 C9 87 D4 41 00 00 68 42
1787899960.032120,34680,008d,12,B2 99 14 43 1E 7F BA 41 00 00 6C 42
1787899960.043088,34680,008e,12,C6 87 15 43 7E F9 A8 41 00 00 70 42
1787899960.053621,34680,008f,12,29 F7 15 43 A9 A9 A0 41 00 00 74 42
1787899960.064466,34680,0090,12,BE E6 15 43 7D E4 A1 41 00 00 78 42
1787899960.075042,34680,0091,12,AE 56 15 43 6D 9D AC 41 00 00 7C 42
1787899960.085442,34680,0092,12,6B 48 14 43 0F 67 C0 41 00 00 80 42
1787899960.095707,34680,0093,12,A8 BE 12 43 58 77 DC 41 00 00 82 42
1787899960.111065,34680,0094,12,53 BD 10 43 04 B0 FF 41 00 00 84 42
1787899960.121576,34680,0095,12,90 49 0E 43 B6 54 14 42 00 00 86 42
1787899960.131978,34680,0096,12,A0 69 0B 43 CD E0 2A 42 00 00 88 42
1787899960.142302,34680,0097,12,E0 24 08 43 1B 96 42 42 00 00 8A 42
1787899960.152746,34680,0098,12,AF 83 04 43 9B 82 5A 42 00 00 8C 42
1787899960.163295,34680,0099,12,51 8F 00 43 40 B2 71 42 00 00 8E 42
1787899960.173767,34680,009a,12,D0 A3 F8 42 25 9C 83 42 00 00 90 42
1787899960.184303,34680,009b,12,8E AC EF 42 95 1C 8D 42 00 00 92 42
1787899960.194762,34680,009c,12,D1 4F E6 42 6F F9 94 42 00 00 94 42
1787899960.207906,34680,009d,12,91 A5 DC 42 71 E2 9A 42 00 00 96 42
1787899960.218389,34680,009e,12,7C C6 D2 42 51 9B 9E 42 00 00 98 42
1787899960.228870,34680,009f,12,DD CB C8 42 0D FE 9F 42 00 00 9A 42
1787899960.239367,34680,00a0,12,2E CF BE 42 83 FC 9E 42 00 00 9C 42
1787899960.249946,34680,00a1,12,02 EA B4 42 F5 A0 9B 42 00 00 9E 42
1787899960.260291,34680,00a2,12,AD 35 AB 42 AC 0D 96 42 00 00 A0 42
1787899960.271085,34680,00a3,12,F6 CA A1 42 88 7B 8E 42 00 00 A2 42
1787899960.281501,34680,00a4,12,FB C1 98 42 D0 37 85 42 00 00 A4 42
1787899960.291887,34680,00a5,12,D6 31 90 42 26 42 75 42 00 00 A6 42
1787899960.302411,34680,00a6,12,7A 30 88 42 E0 46 5E 42 00 00 A8 42
1787899960.312920,34680,00a7,12,4C D2 80 42 23 68 46 42 00 00 AA 42
1787899960.323404,34680,00a8,12,5C 54 74 42 A9 99 2E 42 00 00 AC 42
1787899960.333754,34680,00a9,12,52 92 68 42 6A CE 17 42 00 00 AE 42
1787899960.344167,34680,00aa,12,8A 7C 5E 42 08 EF 02 42 00 00 B0 42
1787899960.355167,34680,00ab,12,DC 2C 56 42 3D A1 E1 41 00 00 B2 42
1787899960.365928,34680,00ac,12,73 B8 4F 42 D7 57 C4 41 00 00 B4 42
1787899960.376254,34680,00ad,12,DE 2F 4B 42 F8 2C AF 41 00 00 B6 42
1787899960.386917,34680,00ae,12,B6 9E 48 42 A5 F8 A2 41 00 00 B8 42
1787899960.397725,34680,00af,12,8D 0B 48 42 70 37 A0 41 00 00 BA 42
1787899960.408450,34680,00b0,12,D6 77 49 42 65 05 A7 41 00 00 BC 42
1787899960.418856,34680,00b1,12,F3 DF 4C 42 27 1D B7 41 00 00 BE 42
1787899960.429276,34680,00b2,12,2B 3B 52 42 71 DA CF 41 00 00 C0 42
1787899960.439766,34680,00b3,12,CB 7B 59 42 C7 40 F0 41 00 00 C2 42
1787899960.450236,34680,00b4,12,47 8F 62 42 BF 82 0B 42 00 00 C4 42
