ts,event,session,payload_len,payload_hex
1787903100.395125,34680,008c,12,C0 0E 73 43 C9 87 D4 41 00 00 68 42
1787903100.400321,34680,008d,12,A4 74 70 43 1E 7F BA 41 00 00 6C 42
1787903100.410550,34680,008e,12,31 D5 6C 43 7E F9 A8 41 00 00 70 42
1787903100.420748,34680,008f,12,3A 45 68 43 A9 A9 A0 41 00 00 74 42
1787903100.431088,34680,0090,12,00 DF 62 43 7D E4 A1 41 00 00 78 42
1787903100.441404,34680,0091,12,8A C1 5C 43 6D 9D AC 41 00 00 7C 42
1787903100.451694,34680,0092,12,00 10 56 43 0F 67 C0 41 00 00 80 42
1787903100.462132,34680,0093,12,DF F0 4E 43 58 77 DC 41 00 00 82 42
1787903100.472574,34680,0094,12,11 8D 47 43 04 B0 FF 41 00 00 84 42
1787903100.482936,34680,0095,12,1F 0F 40 43 B6 54 14 42 00 00 86 42
1787903100.494454,34680,0096,12,16 A2 38 43 CD E0 2A 42 00 00 88 42
1787903100.505012,34680,0097,12,A6 70 31 43 1B 96 42 42 00 00 8A 42
1787903100.515374,34680,0098,12,2A A4 2A 43 9B 82 5A 42 00 00 8C 42
1787903100.525692,34680,0099,12,B5 63 24 43 40 B2 71 42 00 00 8E 42
1787903100.536338,34680,009a,12,42 D3 1E 43 25 9C 83 42 00 00 90 42
1787903100.546896,34680,009b,12,C8 12 1A 43 95 1C 8D 42 00 00 92 42
1787903100.570544,34680,009c,12,9A 3D 16 43 6F F9 94 42 00 00 94 42
1787903100.581895,34680,009d,12,BF 69 13 43 71 E2 9A 42 00 00 96 42
1787903100.592623,34680,009e,12,7A A7 11 43 51 9B 9E 42 00 00 98 42
1787903100.603628,34680,009f,12,EA 00 11 43 0D FE 9F 42 00 00 9A 42
1787903100.614672,34680,00a0,12,C9 79 11 43 83 FC 9E 42 00 00 9C 42
1787903100.627541,34680,00a1,12,62 0F 13 43 F5 A0 9B 42 00 00 9E 42
1787903100.637925,34680,00a2,12,99 B8 15 43 AC 0D 96 42 00 00 A0 42
1787903100.648706,34680,00a3,12,24 66 19 43 88 7B 8E 42 00 00 A2 42
1787903100.659353,34680,00a4,12,D8 02 1E 43 D0 37 85 42 00 00 A4 42
1787903100.670125,34680,00a5,12,34 74 23 43 26 42 75 42 00 00 A6 42
1787903100.680581,34680,00a6,12,EE 9A 29 43 E0 46 5E 42 00 00 A8 42
1787903100.691776,34680,00a7,12,AC 53 30 43 23 68 46 42 00 00 AA 42
1787903100.702713,34680,00a8,12,C1 77 37 43 A9 99 2E 42 00 00 AC 42
1787903100.714124,34680,00a9,12,23 DE 3E 43 6A CE 17 42 00 00 AE 42
1787903100.724355,34680,00aa,12,46 5C 46 43 08 EF 02 42 00 00 B0 42
1787903100.734842,34680,00ab,12,17 C7 4D 43 3D A1 E1 41 00 00 B2 42
1787903100.745406,34680,00ac,12,F8 F3 54 43 D7 57 C4 41 00 00 B4 42
1787903100.756050,34680,00ad,12,9C B9 5B 43 F8 2C AF 41 00 00 B6 42
1787903100.768837,34680,00ae,12,1A F1 61 43 A5 F8 A2 41 00 00 B8 42
1787903100.779120,34680,00af,12,B4 76 67 43 70 37 A0 41 00 00 BA 42
