ts,event,session,payload_len,payload_hex
1787903344.483361,34680,0088,12,66 3A 97 43 3B 71 3C 42 00 00 58 42
1787903344.492804,34680,0089,12,5C 23 98 43 7F F1 24 42 00 00 5C 42
1787903344.503343,34680,008a,12,AD 7E 98 43 7D D7 0E 42 00 00 60 42
1787903344.513915,34680,008b,12,4A 4A 98 43 C5 09 F6 41 00 00 64 42
1787903344.524578,34680,008c,12,60 87 97 43 C9 87 D4 41 00 00 68 42
1787903344.535331,34680,008d,12,52 3A 96 43 1E 7F BA 41 00 00 6C 42
1787903344.545993,34680,008e,12,98 6A 94 43 7E F9 A8 41 00 00 70 42
1787903344.560623,34680,008f,12,9D 22 92 43 A9 A9 A0 41 00 00 74 42
1787903344.571286,34680,0090,12,80 6F 8F 43 7D E4 A1 41 00 00 78 42
1787903344.581843,34680,0091,12,C5 60 8C 43 6D 9D AC 41 00 00 7C 42
1787903344.592429,34680,0092,12,00 08 89 43 0F 67 C0 41 00 00 80 42
1787903344.603828,34680,0093,12,70 78 85 43 58 77 DC 41 00 00 82 42
1787903344.614445,34680,0094,12,89 C6 81 43 04 B0 FF 41 00 00 84 42
1787903344.624985,34680,0095,12,1F 0F 7C 43 B6 54 14 42 00 00 86 42
1787903344.635654,34680,0096,12,16 A2 74 43 CD E0 2A 42 00 00 88 42
1787903344.646456,34680,0097,12,A6 70 6D 43 1B 96 42 42 00 00 8A 42
1787903344.657130,34680,0098,12,2A A4 66 43 9B 82 5A 42 00 00 8C 42
1787903344.667845,34680,0099,12,B5 63 60 43 40 B2 71 42 00 00 8E 42
1787903344.678919,34680,009a,12,42 D3 5A 43 25 9C 83 42 00 00 90 42
1787903344.690395,34680,009b,12,C8 12 56 43 95 1C 8D 42 00 00 92 42
1787903344.701326,34680,009c,12,9A 3D 52 43 6F F9 94 42 00 00 94 42
1787903344.711911,34680,009d,12,BF 69 4F 43 71 E2 9A 42 00 00 96 42
1787903344.727515,34680,009e,12,7A A7 4D 43 51 9B 9E 42 00 00 98 42
1787903344.738265,34680,009f,12,EA 00 4D 43 0D FE 9F 42 00 00 9A 42
1787903344.749017,34680,00a0,12,C9 79 4D 43 83 FC 9E 42 00 00 9C 42
1787903344.759851,34680,00a1,12,62 0F 4F 43 F5 A0 9B 42 00 00 9E 42
1787903344.770481,34680,00a2,12,99 B8 51 43 AC 0D 96 42 00 00 A0 42
1787903344.783779,34680,00a3,12,24 66 55 43 88 7B 8E 42 00 00 A2 42
1787903344.794499,34680,00a4,12,D8 02 5A 43 D0 37 85 42 00 00 A4 42
1787903344.805012,34680,00a5,12,34 74 5F 43 26 42 75 42 00 00 A6 42
1787903344.815596,34680,00a6,12,EE 9A 65 43 E0 46 5E 42 00 00 A8 42
1787903344.826427,34680,00a7,12,AC 53 6C 43 23 68 46 42 00 00 AA 42
1787903344.837246,34680,00a8,12,C1 77 73 43 A9 99 2E 42 00 00 AC 42
1787903344.847816,34680,00a9,12,23 DE 7A 43 6A CE 17 42 00 00 AE 42
1787903344.859863,34680,00aa,12,23 2E 81 43 08 EF 02 42 00 00 B0 42
1787903344.870403,34680,00ab,12,8C E3 84 43 3D A1 E1 41 00 00 B2 42
1787903344.881065,34680,00ac,12,FC 79 88 43 D7 57 C4 41 00 00 B4 42
1787903344.891909,34680,00ad,12,CE DC 8B 43 F8 2C AF 41 00 00 B6 42
1787903344.902710,34680,00ae,12,8D F8 8E 43 A5 F8 A2 41 00 00 B8 42
1787903344.913439,34680,00af,12,5A BB 91 43 70 37 A0 41 00 00 BA 42
1787903344.929665,34680,00b0,12,55 15 94 43 65 05 A7 41 00 00 BC 42
1787903344.940884,34680,00b1,12,FC F8 95 43 27 1D B7 41 00 00 BE 42
1787903344.951677,34680,00b2,12,6E 5B 97 43 71 DA CF 41 00 00 C0 42
1787903344.962385,34680,00b3,12,B6 34 98 43 C7 40 F0 41 00 00 C2 42
1787903344.972877,34680,00b4,12,F6 7F 98 43 BF 82 0B 42 00 00 C4 42
1787903344.985148,34680,00b5,12,7A 3B 98 43 58 4E 21 42 00 00 C6 42
1787903345.000515,34680,00b6,12,CD 68 97 43 F5 A4 38 42 00 00 C8 42
1787903345.014230,34680,00b7,12,AB 0C 96 43 49 98 50 42 00 00 CA 42
1787903345.030351,34680,00b8,12,E5 2E 94 43 E6 33 68 42 00 00 CC 42
1787903345.044463,34680,00b9,12,35 DA 91 43 D8 86 7E 42 00 00 CE 42
1787903345.058898,34680,00ba,12,03 1C 8F 43 9A 56 89 42 00 00 D0 42
1787903345.070142,34680,00bb,12,10 04 8C 43 C2 EC 91 42 00 00 D2 42
1787903345.080675,34680,00bc,12,2B A4 88 43 36 AE 98 42 00 00 D4 42
1787903345.091361,34680,00bd,12,B8 0F 85 43 00 56 9D 42 00 00 D6 42
1787903345.102061,34680,00be,12,4B 5B 81 43 A0 B4 9F 42 00 00 D8 42
1787903345.112718,34680,00bf,12,65 38 7B 43 E6 B1 9F 42 00 00 DA 42
1787903345.124000,34680,00c0,12,E7 CF 73 43 EE 4D 9D 42 00 00 DC 42
1787903345.134643,34680,00c1,12,C3 A7 6C 43 1E A1 98 42 00 00 DE 42
1787903345.145181,34680,00c2,12,16 E9 65 43 2B DB 91 42 00 00 E0 42
1787903345.155843,34680,00c3,12,A7 BA 5F 43 36 41 89 42 00 00 E2 42
1787903345.166448,34680,00c4,12,00 40 5A 43 2C 56 7E 42 00 00 E4 42
1787903345.178596,34680,00c5,12,9E 98 55 43 45 FF 67 42 00 00 E6 42
1787903345.189178,34680,00c6,12,4B DF 51 43 CF 61 50 42 00 00 E8 42
1787903345.199719,34680,00c7,12,6A 29 4F 43 CC 6E 38 42 00 00 EA 42
1787903345.211332,34680,00c8,12,90 86 4D 43 AA 1A 21 42 00 00 EC 42
1787903345.221954,34680,00c9,12,27 00 4D 43 9A 53 0B 42 00 00 EE 42
1787903345.233019,34680,00ca,12,33 99 4D 43 53 EF EF 41 00 00 A0 41
1787903345.243823,34680,00cb,12,44 4E 4F 43 12 99 CF 41 00 00 A8 41
1787903345.254479,34680,00cc,12,88 15 52 43 78 EE B6 41 00 00 B0 41
1787903345.265551,34680,00cd,12,08 DF 55 43 43 EB A6 41 00 00 B8 41
1787903345.276120,34680,00ce,12,FC 94 5A 43 E4 32 A0 41 00 00 C0 41
1787903345.287593,34680,00cf,12,55 1C 60 43 E0 09 A3 41 00 00 C8 41
1787903345.298118,34680,00d0,12,41 55 66 43 49 53 AF 41 00 00 D0 41
1787903345.308893,34680,00d1,12,FC 1B 6D 43 B8 91 C4 41 00 00 D8 41
1787903345.319448,34680,00d2,12,94 49 74 43 5D EC E1 41 00 00 E0 41
1787903345.329995,34680,00d3,12,C2 B4 7B 43 B9 1B 03 42 00 00 E8 41
1787903345.340579,34680,00d4,12,73 99 81 43 74 00 18 42 00 00 F0 41
1787903345.351178,34680,00d5,12,70 4C 85 43 0D CF 2E 42 00 00 F8 41
1787903345.361898,34680,00d6,12,17 DE 88 43 C0 9E 46 42 00 00 00 42
1787903345.372992,34680,00d7,12,E2 39 8C 43 88 7C 5E 42 00 00 04 42
1787903345.385920,34680,00d8,12,86 4C 8F 43 B6 74 75 42 00 00 08 42
1787903345.396603,34680,00d9,12,51 04 92 43 8A 4E 85 42 00 00 0C 42
1787903345.407352,34680,00da,12,AA 51 94 43 CC 8E 8E 42 00 00 10 42
