ts,event,session,payload_len,payload_hex
1787902702.067026,34680,0002,12,00 00 C8 42 00 00 A0 42 00 00 A0 41
1787902702.559908,34680,0003,12,BC FB D1 42 D3 CD 9E 42 00 00 A8 41
1787902704.560754,34680,0004,12,EF DD DB 42 7F 43 9B 42 00 00 B0 41
1787902706.561429,34680,0005,12,51 8D E5 42 28 85 95 42 00 00 B8 41
1787902708.562317,34680,0006,12,1C F1 EE 42 6A CD 8D 42 00 00 C0 41
1787902710.563238,34680,0007,12,4B F1 F7 42 0B 6B 84 42 00 00 C8 41
1787902720.570431,34680,0009,12,6C 3B 00 43 A1 7B 73 42 00 00 D0 41
1787902722.570200,34680,000a,12,FC 35 04 43 64 65 5C 42 00 00 D8 41
1787902724.572126,34680,000b,12,28 DE 07 43 FD 7E 44 42 00 00 E0 41
1787902726.572665,34680,000c,12,96 2A 0B 43 5A BC 2C 42 00 00 E8 41
1787902728.578271,34680,000d,12,D4 12 0E 43 F8 0F 16 42 00 00 F0 41
1787902740.590425,34680,0010,12,1A 9A 12 43 86 06 DF 41 00 00 00 42
1787902742.590168,34680,0011,12,8C 2D 14 43 C0 58 C2 41 00 00 04 42
1787902744.590677,34680,0012,12,C2 45 15 43 DD DD AD 41 00 00 08 42
1787902746.591630,34680,0013,12,F0 DF 15 43 DC 66 A2 41 00 00 0C 42
1787902748.592488,34680,0014,12,8B FA 15 43 C5 68 A0 41 00 00 10 42
1787902760.598537,34680,0016,12,4F 95 15 43 EB F7 A7 41 00 00 14 42
1787902762.596116,34680,0017,12,40 B1 14 43 2A C7 B8 41 00 00 18 42
1787902764.597108,34680,0018,12,A4 50 13 43 F1 2A D2 41 00 00 1C 42
1787902766.597853,34680,0019,12,02 77 11 43 23 20 F3 41 00 00 20 42
1787902768.598677,34680,001a,12,14 29 0F 43 32 2B 0D 42 00 00 24 42
1787902780.602316,34680,001c,12,C1 6C 0C 43 BD 1E 23 42 00 00 28 42
1787902782.600812,34680,001d,12,07 49 09 43 AC 8A 3A 42 00 00 2C 42
1787902784.602829,34680,001e,12,EE C5 05 43 FA 7F 52 42 00 00 30 42
1787902786.603435,34680,001f,12,72 EC 01 43 1A 0A 6A 42 00 00 34 42
1787902788.604182,34680,0020,12,D5 8C FB 42 6C 1C 80 42 00 00 38 42
